category,prompt,position,seq_len,d_eff,H_p,d_eff_tempered,H_p_tempered,spectral_anisotropy,trace_G,top_eig_1,top_eig_2,top_eig_5
rote,"one plus one equals two, two plus two equals four, four plus four equals",3,16,3.4748170375823975,3.769171714782715,5.165337562561035,9.619927406311035,596.9754638671875,1.4606965780258179,0.34062501788139343,0.19527408480644226,0.07049109041690826
rote,"one plus one equals two, two plus two equals four, four plus four equals",4,16,2.9946630001068115,2.822505474090576,4.913400650024414,9.043411254882812,828.0787963867188,1.2142634391784668,0.3927757143974304,0.2138344794511795,0.04302578046917915
rote,"one plus one equals two, two plus two equals four, four plus four equals",5,16,4.020049095153809,4.543942928314209,5.4067277908325195,9.637972831726074,415.35931396484375,1.730665922164917,0.28080010414123535,0.13855645060539246,0.0827990248799324
rote,"one plus one equals two, two plus two equals four, four plus four equals",6,16,1.5327751636505127,0.27406197786331177,4.089646339416504,7.288679122924805,1373.99609375,0.16418907046318054,0.08812310546636581,0.0402107909321785,0.002070346614345908
rote,"one plus one equals two, two plus two equals four, four plus four equals",7,16,0.6787924766540527,0.932186484336853,3.729612112045288,7.180645942687988,2041.3568115234375,0.8195851445198059,0.6535413265228271,0.13165628910064697,0.0013396143913269043
rote,"one plus one equals two, two plus two equals four, four plus four equals",8,16,1.3405177593231201,0.21044205129146576,3.9830992221832275,6.781091690063477,1892.126708984375,0.12721134722232819,0.0940234363079071,0.011213821358978748,0.0015735805500298738
rote,"one plus one equals two, two plus two equals four, four plus four equals",9,16,1.3348478078842163,0.1256903111934662,3.9475183486938477,6.177435398101807,1728.5396728515625,0.034441690891981125,0.023255402222275734,0.006079297047108412,0.0005476258811540902
rote,"one plus one equals two, two plus two equals four, four plus four equals",10,16,2.0149383544921875,0.9228286743164062,3.96720290184021,7.745037078857422,1315.0531005859375,0.4267282485961914,0.21920713782310486,0.0634690374135971,0.018650313839316368
rote,"one plus one equals two, two plus two equals four, four plus four equals",11,16,1.3606255054473877,0.7167860269546509,4.4511799812316895,8.276359558105469,1859.2088623046875,0.5055005550384521,0.36712151765823364,0.05049758031964302,0.00808242429047823
rote,"one plus one equals two, two plus two equals four, four plus four equals",12,16,1.5756828784942627,0.06719233095645905,3.799659252166748,6.398630619049072,1596.101318359375,0.033749956637620926,0.021042324602603912,0.004758175928145647,0.0008160154102370143
rote,"one plus one equals two, two plus two equals four, four plus four equals",13,16,1.0039280652999878,0.9642027616500854,3.802821636199951,6.610954761505127,1712.020263671875,0.48318588733673096,0.3231343924999237,0.08666592091321945,0.0021093038376420736
rote,"one plus one equals two, two plus two equals four, four plus four equals",14,16,1.802803874015808,0.026611950248479843,3.6728241443634033,4.879829406738281,1672.104736328125,0.011124962009489536,0.007266446016728878,0.0009679089998826385,0.00022047314269002527
rote,"one plus one equals two, two plus two equals four, four plus four equals",15,16,2.1376378536224365,0.03452613204717636,3.8459460735321045,5.675498008728027,1354.821533203125,0.011451015248894691,0.006060188170522451,0.0014401332009583712,0.00036678792093880475
ambiguous,The bank was,0,3,5.565731525421143,8.08064079284668,5.861108779907227,10.081334114074707,116.70050811767578,2.452695846557617,0.11180892586708069,0.07306132465600967,0.038398951292037964
ambiguous,The bank was,1,3,4.490428924560547,5.356748580932617,5.409783363342285,9.188444137573242,355.5927734375,1.9631588459014893,0.27268949151039124,0.14982931315898895,0.05511719360947609
ambiguous,The bank was,2,3,4.648680686950684,5.571462631225586,5.535913944244385,8.937551498413086,292.330078125,2.266958713531494,0.2588672935962677,0.17330609261989594,0.06759538501501083
ambiguous,She saw the man with the telescope and realized that,0,10,4.793003559112549,5.679116249084473,5.487389087677002,9.288947105407715,257.5549011230469,1.8895496129989624,0.19010265171527863,0.09104657918214798,0.056458886712789536
ambiguous,She saw the man with the telescope and realized that,1,10,3.22894549369812,3.4393982887268066,5.07818078994751,9.274632453918457,635.1527709960938,1.3398970365524292,0.3324372470378876,0.2599931061267853,0.05455384403467178
ambiguous,She saw the man with the telescope and realized that,2,10,5.408557891845703,7.395188331604004,5.773848056793213,9.638223648071289,104.54850769042969,2.439197063446045,0.09961500763893127,0.07393310219049454,0.049998242408037186
ambiguous,She saw the man with the telescope and realized that,3,10,4.377825736999512,5.183718681335449,5.367923736572266,8.986696243286133,367.2506103515625,2.2751502990722656,0.32638683915138245,0.1325666308403015,0.08884988725185394
ambiguous,She saw the man with the telescope and realized that,4,10,2.5306599140167236,1.4402141571044922,4.971729278564453,8.770977973937988,979.73095703125,0.7277669310569763,0.2785218060016632,0.16497662663459778,0.027953265234827995
ambiguous,She saw the man with the telescope and realized that,5,10,4.181129455566406,4.786481857299805,5.530707359313965,8.932348251342773,323.359375,2.387833595275879,0.30161264538764954,0.21046125888824463,0.09708798676729202
ambiguous,She saw the man with the telescope and realized that,6,10,3.82906174659729,3.960444927215576,5.225848197937012,8.695982933044434,520.2157592773438,1.651215672492981,0.33554235100746155,0.14409850537776947,0.07344993948936462
ambiguous,She saw the man with the telescope and realized that,7,10,3.5381414890289307,3.9256417751312256,5.2340264320373535,8.861305236816406,672.1069946289062,1.9267100095748901,0.5058419108390808,0.13329371809959412,0.0879761129617691
ambiguous,She saw the man with the telescope and realized that,8,10,1.720379114151001,1.7027722597122192,4.130445957183838,7.635661602020264,1394.512939453125,1.1834300756454468,0.6446517705917358,0.1777479499578476,0.031116079539060593
ambiguous,She saw the man with the telescope and realized that,9,10,2.0115365982055664,1.253960371017456,4.675477981567383,8.911836624145508,1294.199951171875,0.7221137881278992,0.3650623559951782,0.1135939210653305,0.030501332134008408
ambiguous,They went to the bar to get a,0,8,4.753812789916992,5.531003475189209,5.485101699829102,9.194643020629883,235.9182586669922,1.896834373474121,0.17480385303497314,0.11602331697940826,0.056353311985731125
ambiguous,They went to the bar to get a,1,8,2.935048818588257,2.549067974090576,4.987936973571777,8.584577560424805,665.0166625976562,1.4807605743408203,0.3846603333950043,0.25696367025375366,0.07130835950374603
ambiguous,They went to the bar to get a,2,8,3.258021593093872,2.463690757751465,5.292448043823242,9.464287757873535,853.2926635742188,0.9921079874038696,0.33068689703941345,0.15120141208171844,0.033069733530282974
ambiguous,They went to the bar to get a,3,8,4.350855827331543,5.204286575317383,5.584508419036865,9.432514190673828,375.94415283203125,2.2144007682800293,0.32519179582595825,0.2018776535987854,0.07065806537866592
ambiguous,They went to the bar to get a,4,8,2.4879684448242188,2.674375534057617,4.824789047241211,8.584165573120117,1153.9586181640625,1.8332397937774658,0.8263605237007141,0.22470305860042572,0.08792725205421448
ambiguous,They went to the bar to get a,5,8,2.984473705291748,2.9212801456451416,5.16214656829834,8.059198379516602,616.213623046875,1.8879454135894775,0.45444437861442566,0.25592827796936035,0.11016757786273956
ambiguous,They went to the bar to get a,6,8,2.4331777095794678,2.359477996826172,5.03607177734375,8.916391372680664,909.191650390625,1.4690982103347778,0.5217546224594116,0.3659525215625763,0.038353484123945236
ambiguous,They went to the bar to get a,7,8,2.702225923538208,1.3636274337768555,5.207192897796631,8.753870010375977,1201.841796875,0.776218056678772,0.3644106984138489,0.09874539077281952,0.019159819930791855
ambiguous,He picked up the bass and,0,6,4.682411193847656,5.48765754699707,5.531420707702637,9.428604125976562,321.3490905761719,1.8650234937667847,0.2341107875108719,0.1340864598751068,0.058949064463377
ambiguous,He picked up the bass and,1,6,2.677400827407837,3.1111011505126953,4.55307674407959,8.266439437866211,959.5941162109375,1.629822015762329,0.6109248995780945,0.21152974665164948,0.07510874420404434
ambiguous,He picked up the bass and,2,6,2.8536341190338135,2.873551845550537,4.82673454284668,9.054671287536621,748.4989624023438,1.1993367671966553,0.35066497325897217,0.21933700144290924,0.03564741089940071
ambiguous,He picked up the bass and,3,6,4.841702461242676,6.122168064117432,5.679804801940918,9.378446578979492,310.3889465332031,2.3834524154663086,0.2889833152294159,0.14605237543582916,0.07195551693439484
ambiguous,He picked up the bass and,4,6,1.9442451000213623,1.6175076961517334,5.024788856506348,9.020589828491211,1633.9498291015625,1.2169216871261597,0.7767145037651062,0.1040242537856102,0.02727643772959709
ambiguous,He picked up the bass and,5,6,3.77817964553833,4.008830547332764,5.350804328918457,8.671228408813477,481.55224609375,1.965604305267334,0.36974263191223145,0.23198015987873077,0.08766423165798187
ambiguous,"Time flies like an arrow, fruit flies like",0,9,4.5006632804870605,6.004157066345215,5.29202127456665,9.740609169006348,399.7253112792969,2.1307015419006348,0.332693487405777,0.1102512776851654,0.06644289195537567
ambiguous,"Time flies like an arrow, fruit flies like",1,9,2.655066967010498,2.4912004470825195,4.679928779602051,8.02230453491211,1002.060302734375,1.311424970626831,0.5133308172225952,0.18409912288188934,0.048162709921598434
ambiguous,"Time flies like an arrow, fruit flies like",2,9,4.120371341705322,5.2509307861328125,5.402675151824951,9.588848114013672,375.4041442871094,2.0252983570098877,0.29699429869651794,0.17673537135124207,0.10127932578325272
ambiguous,"Time flies like an arrow, fruit flies like",3,9,2.475594997406006,0.07942379266023636,4.29307222366333,7.065580368041992,1422.5020751953125,0.035589639097452164,0.019775912165641785,0.002778091002255678,0.0009021307923831046
ambiguous,"Time flies like an arrow, fruit flies like",4,9,2.5737226009368896,2.569701910018921,4.327390193939209,7.9101033210754395,674.6974487304688,1.3607852458953857,0.3586399555206299,0.30866050720214844,0.0860106572508812
ambiguous,"Time flies like an arrow, fruit flies like",5,9,2.4509100914001465,2.3081696033477783,5.041113376617432,9.214041709899902,1023.142333984375,1.4462063312530518,0.5779980421066284,0.2907646596431732,0.0647226944565773
ambiguous,"Time flies like an arrow, fruit flies like",6,9,2.5237269401550293,0.9290751218795776,4.8448591232299805,8.394281387329102,1239.2510986328125,0.6562578678131104,0.3176829218864441,0.061104170978069305,0.02321626991033554
ambiguous,"Time flies like an arrow, fruit flies like",7,9,2.158963203430176,1.164860725402832,4.94404411315918,8.492908477783203,1388.6302490234375,0.6867250800132751,0.3725028336048126,0.0963963121175766,0.013095260597765446
ambiguous,"Time flies like an arrow, fruit flies like",8,9,1.8581174612045288,0.03190458193421364,3.729548454284668,6.442223072052002,1674.18115234375,0.014038599096238613,0.009180921129882336,0.001200601109303534,0.0003598980256356299
ambiguous,The crane moved slowly toward the,0,6,5.565731525421143,8.08064079284668,5.861108779907227,10.081334114074707,116.70050811767578,2.452695846557617,0.11180892586708069,0.07306132465600967,0.038398951292037964
ambiguous,The crane moved slowly toward the,1,6,2.836437225341797,2.74277925491333,5.155752182006836,9.038994789123535,1290.0076904296875,1.4910597801208496,0.7513588666915894,0.11420648545026779,0.030194232240319252
ambiguous,The crane moved slowly toward the,2,6,3.338310718536377,3.5105831623077393,5.115345001220703,8.726076126098633,811.546142578125,1.8560138940811157,0.5883753895759583,0.16702215373516083,0.07393579930067062
ambiguous,The crane moved slowly toward the,3,6,2.6154587268829346,2.3428292274475098,4.504756927490234,6.970052719116211,750.2616577148438,1.2827526330947876,0.3759375512599945,0.230293869972229,0.059627123177051544
ambiguous,The crane moved slowly toward the,4,6,2.8807833194732666,1.0301353931427002,5.020645618438721,9.285947799682617,1111.52392578125,0.37447237968444824,0.162591814994812,0.048605721443891525,0.012925521470606327
ambiguous,The crane moved slowly toward the,5,6,4.62559700012207,5.700535297393799,5.664543628692627,9.370931625366211,367.3989562988281,2.4737987518310547,0.3550277650356293,0.1233723908662796,0.0881800651550293
ambiguous,She couldn't bear the,0,5,4.793003559112549,5.679116249084473,5.487389087677002,9.288947105407715,257.5549011230469,1.8895496129989624,0.19010265171527863,0.09104657918214798,0.056458886712789536
ambiguous,She couldn't bear the,1,5,0.1360226571559906,0.272076278924942,3.513245105743408,6.319154739379883,2516.286865234375,0.2712073028087616,0.2665763199329376,0.001870976760983467,0.00023241555027198046
ambiguous,She couldn't bear the,2,5,3.539259433746338,3.2475342750549316,5.443934440612793,8.034980773925781,721.4357299804688,1.7492624521255493,0.4929611086845398,0.19530494511127472,0.055416129529476166
ambiguous,She couldn't bear the,3,5,1.5062508583068848,1.1905959844589233,4.643552303314209,8.259876251220703,1737.396728515625,0.714910626411438,0.4851888120174408,0.09394960850477219,0.012954572215676308
ambiguous,She couldn't bear the,4,5,2.5286502838134766,1.6423442363739014,5.092276096343994,8.857240676879883,1312.56201171875,1.075785756111145,0.5515763759613037,0.09815843403339386,0.03175327181816101
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",0,34,4.174785137176514,5.109745979309082,5.632990837097168,9.5499267578125,450.6821594238281,2.3540687561035156,0.4144284427165985,0.2786318361759186,0.10100504755973816
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",1,34,0.9262402653694153,0.9069105386734009,4.385719299316406,8.546754837036133,2054.766845703125,1.007717251777649,0.8088375329971313,0.09638745337724686,0.014394343830645084
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",2,34,0.8257997035980225,0.02705058455467224,2.8403608798980713,4.143612861633301,2009.38232421875,0.023290006443858147,0.018280675634741783,0.003076651832088828,0.0001691101206233725
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",3,34,0.5243524312973022,0.7812321186065674,3.988429069519043,7.4834699630737305,2287.41064453125,0.6948329210281372,0.6208469867706299,0.048769138753414154,0.0011114896042272449
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",4,34,1.9816523790359497,0.798521876335144,4.657094955444336,7.486541748046875,1433.5245361328125,0.5787839293479919,0.3241019546985626,0.07216016948223114,0.02220221236348152
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",5,34,0.41240453720092773,0.7608615159988403,3.2526121139526367,6.14744758605957,2342.881591796875,0.7498636245727539,0.686266303062439,0.03883419185876846,0.0025547505356371403
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",6,34,1.4620639085769653,0.34531718492507935,3.2261734008789062,6.143429756164551,1471.4239501953125,0.23696434497833252,0.1362011879682541,0.03602493554353714,0.007877320051193237
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",7,34,0.9380136728286743,1.2705591917037964,3.303612232208252,5.90015983581543,1923.9971923828125,0.9794571399688721,0.736122190952301,0.14102071523666382,0.011528759263455868
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",8,34,1.8078585863113403,0.965648353099823,4.513909339904785,7.094736099243164,1282.6947021484375,0.722098171710968,0.3618091940879822,0.16463135182857513,0.02292429469525814
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",9,34,1.4004144668579102,0.04460400715470314,3.6040806770324707,6.107005596160889,1802.6881103515625,0.023557141423225403,0.016588350757956505,0.00203408719971776,0.0004988881992176175
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",10,34,1.2250956296920776,1.3052315711975098,2.7694735527038574,5.569283485412598,1219.7537841796875,0.9151636958122253,0.4360446631908417,0.2910774350166321,0.007024567108601332
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",11,34,0.46955931186676025,0.5120105743408203,3.48042368888855,5.915517807006836,2231.69384765625,0.27070629596710205,0.23598968982696533,0.030622748658061028,0.0003789742768276483
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",12,34,1.6801044940948486,0.0015090606175363064,3.2421045303344727,1.9134680032730103,1267.5162353515625,0.0004217246314510703,0.00020880579540971667,8.312259888043627e-05,9.822604624787346e-06
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",13,34,1.084952712059021,0.030663419514894485,2.5933103561401367,3.691960334777832,1531.9866943359375,0.014182968996465206,0.008487546816468239,0.003747454145923257,8.856828935677186e-05
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",14,34,0.613577663898468,0.10346414148807526,2.49344801902771,2.3726720809936523,2135.184326171875,0.0256978627294302,0.02143346704542637,0.003255991730839014,0.00012654511374421418
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",15,34,2.2130439281463623,0.019605319947004318,4.395652770996094,5.964753150939941,1401.1102294921875,0.006528833881020546,0.0035732872784137726,0.0008480343967676163,0.00016117730410769582
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",16,34,0.7396167516708374,0.08846431970596313,3.2760543823242188,4.94025993347168,2149.201904296875,0.05940831080079079,0.049875177443027496,0.004499806556850672,0.00033901308779604733
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",17,34,0.4152311086654663,0.0909399688243866,2.744595766067505,3.3066396713256836,2332.435546875,0.03881874680519104,0.03536805883049965,0.0024143513292074203,0.00012044449977111071
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",18,34,0.3047398328781128,0.050479888916015625,2.6938798427581787,3.445373058319092,2419.93408203125,0.03034159727394581,0.02868150919675827,0.0009697153582237661,8.299463661387563e-05
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",19,34,0.5302909016609192,0.5838243961334229,3.659482955932617,5.5756683349609375,2284.638427734375,0.5876489281654358,0.5244395732879639,0.03442693501710892,0.002883677603676915
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",20,34,0.7754161953926086,0.12388772517442703,3.7527899742126465,6.88588809967041,2214.351806640625,0.10820647329092026,0.09359656274318695,0.00560570415109396,0.0007776317070238292
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",21,34,1.0570847988128662,0.0032330765388906,2.782735824584961,1.0342248678207397,1856.8758544921875,0.001568858977407217,0.0011379595380276442,0.00017697247676551342,3.6737113987328485e-05
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",22,34,0.667625367641449,7.098916103132069e-05,2.1991660594940186,0.13653309643268585,2074.509033203125,3.0062177756917663e-05,2.436103932268452e-05,4.02728028348065e-06,1.0261690874813212e-07
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",23,34,0.9640102386474609,0.0037296568043529987,3.099133253097534,2.1996216773986816,1598.8502197265625,0.0010945461690425873,0.0006835997337475419,0.00035178111284039915,5.68512086829287e-06
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",24,34,2.387275218963623,0.0025805048644542694,3.66058087348938,3.0438919067382812,1388.922607421875,0.0008563533192500472,0.0004646127054002136,9.255165787180886e-05,2.5884997739922255e-05
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",25,34,0.026357345283031464,0.3660928010940552,1.8593401908874512,3.5994701385498047,2552.456787109375,0.3539199233055115,0.35287708044052124,0.0004800150345545262,7.318550342461094e-05
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",26,34,0.1891849786043167,0.013377774506807327,3.5580556392669678,2.3673148155212402,2497.140380859375,0.0028711138293147087,0.0028006150387227535,2.3688748115091585e-05,3.793415316977189e-06
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",27,34,0.30066514015197754,0.010499461553990841,2.216595411300659,1.103647232055664,2411.172607421875,0.0042258454486727715,0.003980173263698816,0.00015867239562794566,9.418378795089666e-06
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",28,34,1.738635778427124,0.00127594661898911,2.9893434047698975,1.0285706520080566,1364.8189697265625,0.00032573047792539,0.0001736574777169153,5.071684063295834e-05,1.4196095435181633e-05
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",29,34,2.2006678581237793,0.0036351713351905346,3.55537486076355,3.465379238128662,1302.4703369140625,0.0011013175826519728,0.0005603255704045296,0.00019696218078024685,3.136228770017624e-05
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",30,34,1.5566221475601196,0.0005896464572288096,2.96822452545166,0.5856626033782959,1512.1783447265625,0.00024145020870491862,0.00014262335025705397,3.3148091461043805e-05,8.547649485990405e-06
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",31,34,0.9451493620872498,8.785631507635117e-05,2.7016074657440186,0.3550527095794678,1938.9876708984375,3.731369724846445e-05,2.8262031264603138e-05,5.279179276840296e-06,2.4860085545697075e-07
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",32,34,1.2452524900436401,0.00038110517198219895,2.8696112632751465,0.7760797739028931,1447.5439453125,9.737957589095458e-05,5.50629774807021e-05,2.6050625820062123e-05,1.3451929135044338e-06
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",33,34,2.7859861850738525,9.290192974731326e-05,3.5275676250457764,0.7776965498924255,1201.242919921875,2.315907840966247e-05,1.0867062883335166e-05,1.3578985544882016e-06,6.719411089761707e-07
code,"import numpy as np

def matrix_multiply(A, B):
    return",0,21,3.4468555450439453,3.743910312652588,5.277752876281738,9.004514694213867,432.0205383300781,2.423302173614502,0.40895169973373413,0.2689940929412842,0.13952580094337463
code,"import numpy as np

def matrix_multiply(A, B):
    return",1,21,1.2075697183609009,0.20355626940727234,4.643552780151367,7.789315223693848,2020.5009765625,0.1644054353237152,0.1297583431005478,0.013444549404084682,0.0014122221618890762
code,"import numpy as np

def matrix_multiply(A, B):
    return",2,21,0.8722244501113892,0.14268216490745544,3.4493789672851562,5.963924407958984,2012.404541015625,0.074050173163414,0.05821051076054573,0.009383865632116795,0.000610784103628248
code,"import numpy as np

def matrix_multiply(A, B):
    return",3,21,1.5911929607391357,0.016805822029709816,3.8581252098083496,3.6813762187957764,1542.7374267578125,0.007563241291791201,0.0045578498393297195,0.001279994030483067,0.0002630469389259815
code,"import numpy as np

def matrix_multiply(A, B):
    return",4,21,1.145669937133789,0.44957172870635986,2.8521249294281006,5.062211990356445,1544.081298828125,0.3078210949897766,0.1856643706560135,0.07197611033916473,0.0031645072158426046
code,"import numpy as np

def matrix_multiply(A, B):
    return",5,21,1.2317124605178833,1.492472767829895,4.543087482452393,8.144994735717773,1716.124267578125,1.3517506122589111,0.9061609506607056,0.26027050614356995,0.01299823634326458
code,"import numpy as np

def matrix_multiply(A, B):
    return",6,21,3.100811004638672,2.918147563934326,5.413020133972168,8.579818725585938,768.9780883789062,1.643803358078003,0.4937690794467926,0.21198610961437225,0.08107880502939224
code,"import numpy as np

def matrix_multiply(A, B):
    return",7,21,5.269781112670898,6.464250087738037,5.773420333862305,9.360777854919434,163.78761291503906,2.4721028804779053,0.15816399455070496,0.10702663660049438,0.04719841852784157
code,"import numpy as np

def matrix_multiply(A, B):
    return",8,21,2.5524230003356934,0.7355937957763672,4.957169532775879,8.393628120422363,1213.9034423828125,0.37648892402648926,0.17852391302585602,0.0618036650121212,0.00920513179153204
code,"import numpy as np

def matrix_multiply(A, B):
    return",9,21,4.256799697875977,4.581901550292969,5.5981340408325195,8.276628494262695,352.0274963378906,2.537540912628174,0.3489391505718231,0.1960788369178772,0.10365120321512222
code,"import numpy as np

def matrix_multiply(A, B):
    return",10,21,0.5340433120727539,0.6862702369689941,3.917079210281372,7.839876174926758,2301.646728515625,0.9881747961044312,0.88844895362854,0.05762111768126488,0.003759714076295495
code,"import numpy as np

def matrix_multiply(A, B):
    return",11,21,1.2200791835784912,0.01360185258090496,3.0239343643188477,4.382173538208008,1788.6424560546875,0.009938541799783707,0.006943944841623306,0.0015979916788637638,9.689071885077283e-05
code,"import numpy as np

def matrix_multiply(A, B):
    return",12,21,0.8445351719856262,0.34095728397369385,3.4456043243408203,6.577351093292236,1999.856201171875,0.22022771835327148,0.17204053699970245,0.025103352963924408,0.0012078938307240605
code,"import numpy as np

def matrix_multiply(A, B):
    return",13,21,1.8540246486663818,1.978663444519043,4.694589614868164,7.697606086730957,1161.5399169921875,1.847314476966858,0.8381756544113159,0.41156724095344543,0.049711667001247406
code,"import numpy as np

def matrix_multiply(A, B):
    return",14,21,0.5217174887657166,0.24156147241592407,2.8910446166992188,4.245738983154297,2267.2451171875,0.12981200218200684,0.11496704071760178,0.007903818972408772,0.0009997820015996695
code,"import numpy as np

def matrix_multiply(A, B):
    return",15,21,0.7327065467834473,0.3193064033985138,3.800628185272217,6.79259729385376,2137.087890625,0.1428050547838211,0.11921365559101105,0.015290738083422184,0.0006129815592430532
code,"import numpy as np

def matrix_multiply(A, B):
    return",16,21,0.07655144482851028,0.2710019052028656,2.0471129417419434,3.744109869003296,2529.285400390625,0.26713553071022034,0.26393046975135803,0.00254753022454679,5.5298929510172457e-05
code,"import numpy as np

def matrix_multiply(A, B):
    return",17,21,1.3028764724731445,0.08143245428800583,2.334287405014038,2.6880359649658203,1399.863525390625,0.03267727419734001,0.0178686436265707,0.0070948489010334015,0.0006055015255697072
code,"import numpy as np

def matrix_multiply(A, B):
    return",18,21,1.2454522848129272,0.4732973873615265,3.4313571453094482,7.2076921463012695,1479.0955810546875,0.25617513060569763,0.1480107456445694,0.06177860125899315,0.006449589971452951
code,"import numpy as np

def matrix_multiply(A, B):
    return",19,21,2.7169718742370605,2.6447253227233887,4.781550407409668,7.396784782409668,543.18896484375,1.772788166999817,0.3761558532714844,0.29413294792175293,0.12816721200942993
code,"import numpy as np

def matrix_multiply(A, B):
    return",20,21,0.8268686532974243,0.377810537815094,4.107644081115723,6.9346723556518555,2116.91650390625,0.34566742181777954,0.2858394682407379,0.026231929659843445,0.002694295020774007
code,"for i in range(len(data)):
    if data[i] >",0,18,3.9571828842163086,4.280776023864746,5.5357818603515625,9.549087524414062,594.1229248046875,2.1501431465148926,0.49900364875793457,0.19552023708820343,0.0709441751241684
code,"for i in range(len(data)):
    if data[i] >",1,18,0.6519030332565308,0.4538313150405884,4.143069744110107,7.981308937072754,2257.8896484375,0.22510969638824463,0.19854408502578735,0.013619888573884964,0.0008897209772840142
code,"for i in range(len(data)):
    if data[i] >",2,18,2.773681402206421,0.6629654765129089,5.077494144439697,9.088332176208496,1364.6624755859375,0.32948529720306396,0.17563915252685547,0.021507777273654938,0.007685793098062277
code,"for i in range(len(data)):
    if data[i] >",3,18,1.3560901880264282,0.04680468887090683,3.3121321201324463,5.530521869659424,1319.3580322265625,0.017090806737542152,0.00880816113203764,0.0051556602120399475,0.0002960065321531147
code,"for i in range(len(data)):
    if data[i] >",4,18,2.7607550621032715,2.8465676307678223,5.251108169555664,8.662360191345215,1097.207763671875,1.7374391555786133,0.7446608543395996,0.21957306563854218,0.060808215290308
code,"for i in range(len(data)):
    if data[i] >",5,18,1.6973155736923218,0.011380419135093689,3.4969558715820312,4.829930305480957,1411.2828369140625,0.0036265943199396133,0.001999277388677001,0.0006469968939200044,9.609942208044231e-05
code,"for i in range(len(data)):
    if data[i] >",6,18,4.16839599609375,4.767221450805664,5.646827697753906,8.736664772033691,508.9111633300781,2.5104024410247803,0.4990515112876892,0.29474079608917236,0.07165321707725525
code,"for i in range(len(data)):
    if data[i] >",7,18,1.5778783559799194,1.0944037437438965,4.06937313079834,7.513204097747803,1112.1015625,0.7609760165214539,0.33057913184165955,0.249458447098732,0.020072458311915398
code,"for i in range(len(data)):
    if data[i] >",8,18,0.3949746787548065,0.5184565782546997,2.369394540786743,5.115631103515625,2301.72802734375,0.5421435236930847,0.4874480664730072,0.046429380774497986,0.0005821785307489336
code,"for i in range(len(data)):
    if data[i] >",9,18,1.153914451599121,0.19557225704193115,3.3266921043395996,6.547097206115723,1835.9266357421875,0.13141679763793945,0.09424671530723572,0.013501274399459362,0.004871958401054144
code,"for i in range(len(data)):
    if data[i] >",10,18,1.4838099479675293,0.7753288149833679,3.076028823852539,3.5677294731140137,1146.2742919921875,0.21805834770202637,0.09763854742050171,0.07075166702270508,0.007990803569555283
